Marca,Desc_Producto,Precio,URL_Producto,
New," 3 pin CPU Cooling Fan for SONY VAIO SVE11125CXB SVE11 SVE11135CCW 3 wires CPU Cooling Fan Cooler UDQFVZR03CF0"," 12"," https://www.newegg.com/p/13C-002M-00H71?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4660-_-Product",
10PCS," Lot Lenovo Y570 CPU Fan Cooler Laptop CPU Cooling Fan"," 198"," https://www.newegg.com/p/1B0-017E-002P3?Description=CPU&cm_re=CPU-_-9SIAV2METK6412-_-Product",
AMD," Ryzen 9 5900X - Ryzen 9 5000 Series Vermeer (Zen 3) 12-Core 3.7 GHz Socket AM4 105W Desktop Processor - 100-100000061WOF"," 399"," https://www.newegg.com/amd-ryzen-9-5900x/p/N82E16819113664",
AMD," Ryzen 7 5700G - Ryzen 7 5000 G-Series Cezanne (Zen 3) 8-Core 3.8 GHz Socket AM4 65W AMD Radeon Graphics Desktop Processor - 100-100000263BOX"," 278"," https://www.newegg.com/amd-ryzen-7-5700g-ryzen-7-5000-g-series/p/N82E16819113682",
AMD," Ryzen 5 5600 - Ryzen 5 5000 Series 6-Core Socket AM4 65W Desktop Processor - 100-100000927BOX"," 199"," https://www.newegg.com/amd-ryzen-5-5600-ryzen-5-5000-series/p/N82E16819113736",
Intel," Core i9-12900K - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512900K"," 614"," https://www.newegg.com/intel-core-i9-12900k-core-i9-12th-gen/p/N82E16819118339",
bxqinlenx," aluminum water cooling block for cpu graphics radiator heatsink 40x 120mm blue"," 17"," https://www.newegg.com/p/13C-00GA-00006?Description=CPU&cm_re=CPU-_-13C-00GA-00006-_-Product",
10PCS," Lot Lenovo Y570 CPU Fan Cooler Laptop CPU Cooling Fan"," 198"," https://www.newegg.com/p/1B0-017E-002P3?Description=CPU&cm_re=CPU-_-9SIAV2METK6412-_-Product",
Pentium," II Ball Bearing CPU Cooling Fan w/ Heat Sink - CF-101"," 15"," https://www.newegg.com/p/2RM-009W-005N7?Description=CPU&cm_re=CPU-_-2RM-009W-005N7-_-Product",
OEM," Genuine Dell Inspiron 14Z-5423 CPU Cooling Fan With Heatsink MPF3D 0MPF3D"," 16"," https://www.newegg.com/p/2BJ-0023-000K7?Description=CPU&cm_re=CPU-_-9SIAP9PD0X6422-_-Product",
RGB," LED CPU Cooler Fan Heatsink for Intel LGA1155 /775/AMD4/AM3+ AM2+/FM1 Socket"," 25"," https://www.newegg.com/p/2RM-00BE-00004?Description=CPU&cm_re=CPU-_-9SIAKCXEDM7538-_-Product",
EKWB," EK-Quantum Magnitude CPU Water Block| AMD CPU (AM4)| D-RGB| Nickel/Acetal (3831109819258)"," 335"," https://www.newegg.com/p/13C-0064-00028?Description=CPU&cm_re=CPU-_-9SIAKVHGSY5339-_-Product",
Noctua," NH-D15S chromax.Black CPU Cooler with NA-HC4 chromax.White heatsink Covers"," 156"," https://www.newegg.com/p/13C-0005-002G5?Description=CPU&cm_re=CPU-_-13C-0005-002G5-_-Product",
Thermalright," AK 120 Plus CPU Cooler 5 Heatpipes CPU Air Cooler 2X120 mm PWM Fan Air Cooling for Intel/AMD"," 69"," https://www.newegg.com/p/13C-000Y-00097?Description=CPU&cm_re=CPU-_-9SIB9R6HA64948-_-Product",
NEW," Toshiba Satellite L850 L850D L855 L855D CPU Cooling Fan 4-Pin Connector FT02"," 15"," https://www.newegg.com/p/2RM-0032-001X9?Description=CPU&cm_re=CPU-_-2RM-0032-001X9-_-Product",
Heatsink," Cooling Fan CPU For ASUS G46 G46V G46VM G46VW"," 14"," https://www.newegg.com/p/13C-002M-00HP1?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4951-_-Product",
Genuine," Dell Latitude 2110 CPU Cooling Fan & Heatsink CN-08PRCG 08PRCG 8PRCG"," 9"," https://www.newegg.com/dell-fbzm2002010-cpu-cooling-fan-heatsink/p/1B4-0016-05K58?Description=CPU&cm_re=CPU-_-9SIA9AXBE73908-_-Product",
New," Dell OEM Latitude E5250 CPU Fan DTDHM 0DTDHM CN-0DTDHM"," 15"," https://www.newegg.com/dell-dtdhm/p/13C-0023-002Z2?Description=CPU&cm_re=CPU-_-9SIA9AXE8H3715-_-Product",
Lot-10," LGA775 HeatSink CPU Bracket Holder S775-XT-L10"," 112"," https://www.newegg.com/p/1B4-00T4-000E5?Description=CPU&cm_re=CPU-_-9SIAJCJDT24908-_-Product",
HP," Envy 15-U Laptop Cpu Fan 776213-001"," 19"," https://www.newegg.com/p/2BJ-002Y-001A2?Description=CPU&cm_re=CPU-_-9SIAMSJBKN7730-_-Product",
EKWB," EK-Quantum Magnitude CPU Water Block| AMD CPU (AM4)| Copper/Acetal (3831109819241)"," 325"," https://www.newegg.com/p/13C-0064-00019?Description=CPU&cm_re=CPU-_-9SIAKVHGSY5291-_-Product",
New," For HP 806747-001 812111-001 812109-001 816119-001 Notebook PC Cpu Fan"," 15"," https://www.newegg.com/p/2RM-000U-00BW1?Description=CPU&cm_re=CPU-_-2RM-000U-00BW1-_-Product",
Noctua," NH-D15S CPU Cooler with NA-HC3 chromax.Black.swap heatsink Covers"," 299"," https://www.newegg.com/p/13C-0005-002M1?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7289-_-Product",
Noctua," NH-U12S chromax.Black CPU Cooler with NA-HC2 chromax.White heatsink Cover"," 299"," https://www.newegg.com/p/13C-0005-002J2?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7248-_-Product",
NHL9x65," SEAM4 Premium LowProfile CPU Cooler with 92mm Fan for AMD AM4 Brown"," 95"," https://www.newegg.com/p/1Z4-03EP-00008?Description=CPU&cm_re=CPU-_-9SIAP9WH5G0957-_-Product",
Noctua," NM-i17xx-MP83| Mounting Kit for Noctua CPU Coolers on Intel's LGA1700 Platform"," 21"," https://www.newegg.com/p/13C-00WP-000T7?Description=CPU&cm_re=CPU-_-9SIAP74H1T3896-_-Product",
New," For HP ENVY m7-k211dx Notebook PC Cpu Fan"," 15"," https://www.newegg.com/p/2RM-000U-00DR1?Description=CPU&cm_re=CPU-_-2RM-000U-00DR1-_-Product",
Dell," Latitude E6220 Laptop CPU Cooling Fan Heatsink JNYF2 0JNYF2 CN-0JNYF2"," 11"," https://www.newegg.com/p/2RM-000M-00EK5?Description=CPU&cm_re=CPU-_-9SIAKCXEDM8227-_-Product",
Lian," Li GA240A Galahad 240 Silver (Closed Loop All-in-one CPU Cooler)"," 219"," https://www.newegg.com/lian-li-ga240a/p/13C-00RF-00002?Description=CPU&cm_re=CPU-_-9SIAS68D3F5730-_-Product",
3," PIN CPU COOLING  FAN For Clevo P651SE P651SG P650SA P650SE Laptop CPU Cooling Fan 6-31P6502-101 FG5B DFS501105FR0T"," 13"," https://www.newegg.com/p/13C-002M-00H21?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4657-_-Product",
Replacement," CPU Fan for MSI GE62 GE72 PE60 PE70 GL62 MS-1794 MS-1795 CPU Fan DFS47080CL0T"," 16"," https://www.newegg.com/p/0VE-020Z-00058?Description=CPU&cm_re=CPU-_-9SIAAMU9ZG5450-_-Product",
Lenovo," IBM ThinkPad T430 T430i CPU Cooling Fan With Heatsink 04W3270 0B41089"," 57"," https://www.newegg.com/p/1YF-0011-00123?Description=CPU&cm_re=CPU-_-1YF-0011-00123-_-Product",
1Pcs," 12cm Computer Case CPU Cooling Fan Radiator CPU Cooler for Intel / AMD"," 12"," https://www.newegg.com/p/0VE-0212-004P4?Description=CPU&cm_re=CPU-_-9SIAM5VBX14919-_-Product",
New," Dell Inspiron 17 7773 P30E CPU Fan with Heatsink 35WWH Y9W2V 0Y9W2V CN-0Y9W2V"," 19"," https://www.newegg.com/dell-35wwh/p/13C-0023-002X4?Description=CPU&cm_re=CPU-_-9SIA9AXE5E5930-_-Product",
New," notebook CPU Cooling fan for HP HDX 16 X16 HDX16 HDX18 18"," NA"," https://www.newegg.com/p/13C-002M-00HX1?Description=CPU&cm_re=CPU-_-9SIA7259A01187-_-Product",
Aerocool," Mirage5 ARGB CPU Cooler"," 43"," https://www.newegg.com/p/13C-0073-00024?Description=CPU&cm_re=CPU-_-9SIB74JH309472-_-Product",
New," For HP 17-X 17-Y 17-Y 17-BS CPU FAN 856682-001 856681-001 926724-001"," 15"," https://www.newegg.com/p/2RM-000U-00EN9?Description=CPU&cm_re=CPU-_-2RM-000U-00EN9-_-Product",
SHBC0612HB," 6015 6CM  12V 0.18A 2-Balls Bearing 4Wires PWM For CPU | Case"," 16"," https://www.newegg.com/p/1DR-002T-00449?Description=CPU&cm_re=CPU-_-1DR-002T-00449-_-Product",
NEW," CPU Cooling Fan HP AIO 22-B001NA 22-B000NA 22-B013W 22-B020NA 22-C023W 22-B"," 40"," https://www.newegg.com/p/2RM-009W-004Z1?Description=CPU&cm_re=CPU-_-2RM-009W-004Z1-_-Product",
HP," 6535B 6730B Laptop FAN 486288-001 491081-001 Fan for Cpu"," 20"," https://www.newegg.com/p/13C-001Z-00088?Description=CPU&cm_re=CPU-_-9SIAJCJDPK6071-_-Product",
4," Heatpipes CPU Cooler 3pin LED RGB Fan Cooling Heatsink For LGA 775-1366 AMD"," 24"," https://www.newegg.com/p/1YF-011D-00002?Description=CPU&cm_re=CPU-_-9SIB14SFT99197-_-Product",
3," pin Laptop CPU Fan with heatsink for Sony  SR3S3 SR45 SR48 SR49 SR cooler fan"," 13"," https://www.newegg.com/p/13C-002M-00H55?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4689-_-Product",
Intel," E8500 - Core 2 Duo Wolfdale Dual-Core 3.167 GHz LGA 775 65W Desktop Processor - AT80570PJ0876M"," 14"," https://www.newegg.com/intel-core-2-duo-e8500/p/N82E16819117320",
Intel," Core 2 Duo E6600 - Core 2 Duo Conroe Dual-Core 2.4 GHz LGA 775 Desktop Processor - SL9S8"," 16"," https://www.newegg.com/intel-core-2-duo-e6600/p/N82E16819116791",
Intel," Core 2 Quad Q6600 - Core 2 Quad Kentsfield Quad-Core 2.4 GHz LGA 775 100W Desktop Processor - Q6600 (SLACR)"," 20"," https://www.newegg.com/intel-core-2-quad-q6600/p/N82E16819116429",
Intel," Core i5-2500 - Core i5 2nd Gen Sandy Bridge Quad-Core 3.3GHz (3.7GHz Turbo Boost) LGA 1155 95W Intel HD Graphics 2000 Desktop Processor - BX80623I52500"," 24"," https://www.newegg.com/intel-core-i5-2nd-gen-core-i5-2500/p/N82E16819115073",
Noctua," NH-U12A CPU Cooler with NA-HC7 chromax.Black.swap heatsink Cover"," 299"," https://www.newegg.com/p/13C-0005-002J1?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7244-_-Product",
Noctua," NH-U12S chromax.Black CPU Cooler with NA-HC2 chromax.Black heatsink Cover"," 189"," https://www.newegg.com/p/13C-0005-002J4?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7255-_-Product",
NEW," Lenovo IBM R400 Laptop CPU Heatsink Fan FRU 45N5612 45N5613"," 30"," https://www.newegg.com/p/2RM-001Z-000S3?Description=CPU&cm_re=CPU-_-9SIAKCXEDM7494-_-Product",
4," Heatpipes CPU Cooler 3pin LED RGB Fan Cooling Heatsink For LGA 775-1366 AMD"," 24"," https://www.newegg.com/p/1YF-011D-00002?Description=CPU&cm_re=CPU-_-9SIB14SFT99197-_-Product",
3," pin Laptop CPU Fan with heatsink for Sony  SR3S3 SR45 SR48 SR49 SR cooler fan"," 13"," https://www.newegg.com/p/13C-002M-00H55?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4689-_-Product",
laptop," CPU cooling Heatsink Fan for Lenovo Ideapad Z480 Z480A Z485 Z580 Z580A Z585 laptop cooler"," 22"," https://www.newegg.com/p/13C-002M-00HH8?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4839-_-Product",
10pcs," Acer 4741 4741G CPU Cooler Laptop CPU Cooling Fan"," 200"," https://www.newegg.com/p/1B0-017E-002S6?Description=CPU&cm_re=CPU-_-9SIAV2METK6471-_-Product",
10pcs," Lot OEM Acer 5516 5732 5532 CPU Cooler Laptop CPU Cooling Fan"," 190"," https://www.newegg.com/p/1B0-017E-002P2?Description=CPU&cm_re=CPU-_-9SIAV2METK6411-_-Product",
3," PIN CPU cooling fan for CLEVO 6-31-P870S-101 P870DM-G P775DM-G DFS651605MC0T  cpu cooler fan"," 35"," https://www.newegg.com/p/13C-002M-00H18?Description=CPU&cm_re=CPU-_-9SIA4UBA0B4654-_-Product",
Noctua," NH-U12S chromax.Black CPU Cooler with NA-HC2 chromax.White heatsink Cover"," 189"," https://www.newegg.com/p/13C-0005-002G7?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7198-_-Product",
Noctua," NH-U12S SE-AM4 CPU Cooler with NA-HC2 chromax.White heatsink Cover"," 159"," https://www.newegg.com/p/13C-0005-002M5?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7299-_-Product",
CPU," Cooling Fan for Toshiba Satellite Radius P55W-B5220 P55W-B5224 P55W-B5260"," 17"," https://www.newegg.com/p/2RM-009W-000K0?Description=CPU&cm_re=CPU-_-2RM-009W-000K0-_-Product",
Dell," PowerEdge C6100 Server CPU Cooler Heatsink LGA1366 T4MPW 0T4MPW CMWMC"," 23"," https://www.newegg.com/p/2RM-000M-00H31?Description=CPU&cm_re=CPU-_-9SIAP9PD921738-_-Product",
Phanteks," Glacier C360a (PH-C360A_01) CPU Water Block for AMD AM4| Acrylic Cover| Digital-RGB LED Lighting| Chrome and Black Cover (PH-C360A_01)"," 93"," https://www.newegg.com/p/13C-00WG-00011?Description=CPU&cm_re=CPU-_-9SIAKVHGSY5204-_-Product",
NEW," CPU Cooling Fan with Heatsink For Lenovo Thinkpad X1 Carbon 1st Gen 04W3589"," 65"," https://www.newegg.com/p/2RM-009W-00535?Description=CPU&cm_re=CPU-_-9SIAKCXEDM7492-_-Product",
New," notebook CPU Cooling fan for HP HDX 16 X16 HDX16 HDX18 18"," NA"," https://www.newegg.com/p/13C-002M-00HX1?Description=CPU&cm_re=CPU-_-9SIA7259A01187-_-Product",
Aerocool," Mirage5 ARGB CPU Cooler"," 43"," https://www.newegg.com/p/13C-0073-00024?Description=CPU&cm_re=CPU-_-9SIB74JH309472-_-Product",
Deal4GO," 12V 1.5A 125W CPU Cooling Fan KTDJC  and  Heatsink Assembly 93XV1 093XV1 for Dell Precision 3650 T3650 Tower Workstation (093XV1)"," 120"," https://www.newegg.com/p/13C-00GF-00007?Description=CPU&cm_re=CPU-_-9SIAKVHGSY5262-_-Product",
Noctua," NH-U12S chromax.Black CPU Cooler with NA-HC1 chromax.Black.swap heatsink Cover"," 179"," https://www.newegg.com/p/13C-0005-002G4?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7197-_-Product",
Noctua," NM-i17xx-MP78| Mounting Kit for Noctua CPU Coolers on Intel's LGA1700 Platform"," 21"," https://www.newegg.com/p/13C-00WR-000E0?Description=CPU&cm_re=CPU-_-9SIARGUH1T4749-_-Product",
Original," HP Probook 4530S 4535S 4730S 6460B 8470P 641839-001 646285-001 CPU FAN"," 15"," https://www.newegg.com/p/2RM-000U-00B97?Description=CPU&cm_re=CPU-_-2RM-000U-00B97-_-Product",
HP," 6535B-6730B Laptop FAN Assembly 6033B0014601 491081-001 Fan for Cpu"," 20"," https://www.newegg.com/p/13C-001Z-000E5?Description=CPU&cm_re=CPU-_-9SIAJCJDPK6059-_-Product",
New," CPU Cooling Fan with Heatsink Compatible with Lenovo ThinkPad T14 UMA P/N:5H40W36702"," 35"," https://www.newegg.com/p/2RC-02EC-00672?Description=CPU&cm_re=CPU-_-2RC-02EC-00672-_-Product",
Dell," PowerEdge R7425 CPU Heatsink Assembly GDYH1 0GDYH1"," 29"," https://www.newegg.com/dell-r6415/p/13C-0023-003K0?Description=CPU&cm_re=CPU-_-9SIA9AXGRY8626-_-Product",
Dell," OptiPlex 390 790 990 Computer CPU Cooling Fan & Heatsink CN-0J50GH FVMX3"," 23"," https://www.newegg.com/p/2BJ-0023-000J9?Description=CPU&cm_re=CPU-_-9SIAP9PD027459-_-Product",
Dynatron," L3 1U Rackmount CPU Liquid Cooler for Intel LGA115X/LGA2011/2066| AMD AM2+/AM3+"," 81"," https://www.newegg.com/p/13C-000S-00069?Description=CPU&cm_re=CPU-_-13C-000S-00069-_-Product",
NEW," Toshiba Satellite C850 C850D C855 C855D CPU Cooling Fan 4-Pin Connector FT02"," 15"," https://www.newegg.com/p/2RM-0032-001X2?Description=CPU&cm_re=CPU-_-2RM-0032-001X2-_-Product",
Apple," Macbook Pro Touch Bar A1707  2016-2017 15"" Left Fan Cpu Cooling Fan"," NA"," https://www.newegg.com/p/13C-002M-00H14?Description=CPU&cm_re=CPU-_-9SIA7258YZ5046-_-Product",
NEW," for Lenovo Thinkpad T500 W500 series cpu fan heatsink 45N5492 45N5493"," 28"," https://www.newegg.com/p/1YF-0011-00163?Description=CPU&cm_re=CPU-_-9SIAF27A2N3847-_-Product",
CPU," Cooling Fan for Toshiba Satellite Radius P55W-B5220 P55W-B5224 P55W-B5260"," 16"," https://www.newegg.com/p/2BJ-008P-00014?Description=CPU&cm_re=CPU-_-2BJ-008P-00014-_-Product",
Dark," DKCCX90 AM4 Ryzen Compatible CPU Cooler"," 22"," https://www.newegg.com/p/13C-00Z8-00023?Description=CPU&cm_re=CPU-_-9SIB74JH309463-_-Product",
Cooler," Master MAP-T4PN-220PC-R1 MasterAir MA410P LGA 2066/2011-V3/AM4 CPU Cooler"," 117"," https://www.newegg.com/p/2RM-001G-001V1?Description=CPU&cm_re=CPU-_-9SIAKCXEDM7540-_-Product",
10pcs," Lot Toshiba C655 C650 4pin OEM CPU Cooler Laptop CPU Cooling Fan"," 192"," https://www.newegg.com/p/1B0-017E-002N6?Description=CPU&cm_re=CPU-_-9SIAV2METK6405-_-Product",
10pcs," Acer 4820T 5820T 4745 5745 OEM CPU Cooler Laptop CPU Cooling Fan"," 228"," https://www.newegg.com/p/1B0-017E-00384?Description=CPU&cm_re=CPU-_-9SIAV2METK7383-_-Product",
NEW," CPU&GPU Cooling Fan with Heatsink For Lenovo Yoga 13.9"" C930 C930-13IKB"," 79"," https://www.newegg.com/p/2RM-009W-00567?Description=CPU&cm_re=CPU-_-2RM-009W-00567-_-Product",
Noctua," NH-D15S chromax.Black CPU Cooler with NA-HC4 chromax.White heatsink Covers"," 229"," https://www.newegg.com/p/13C-0005-002H1?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7209-_-Product",
AMD," Ryzen 9 5900X - Ryzen 9 5000 Series Vermeer (Zen 3) 12-Core 3.7 GHz Socket AM4 105W Desktop Processor - 100-100000061WOF"," 399"," https://www.newegg.com/amd-ryzen-9-5900x/p/N82E16819113664",
AMD," Ryzen 7 5700G - Ryzen 7 5000 G-Series Cezanne (Zen 3) 8-Core 3.8 GHz Socket AM4 65W AMD Radeon Graphics Desktop Processor - 100-100000263BOX"," 278"," https://www.newegg.com/amd-ryzen-7-5700g-ryzen-7-5000-g-series/p/N82E16819113682",
AMD," Ryzen 5 5600 - Ryzen 5 5000 Series 6-Core Socket AM4 65W Desktop Processor - 100-100000927BOX"," 199"," https://www.newegg.com/amd-ryzen-5-5600-ryzen-5-5000-series/p/N82E16819113736",
Intel," Core i9-12900K - Core i9 12th Gen Alder Lake 16-Core (8P+8E) 3.2 GHz LGA 1700 125W Intel UHD Graphics 770 Desktop Processor - BX8071512900K"," 614"," https://www.newegg.com/intel-core-i9-12900k-core-i9-12th-gen/p/N82E16819118339",
Aerocool," Air Frost 2 FRGB 92mm Fan CPU Cooler"," 25"," https://www.newegg.com/p/13C-0073-00022?Description=CPU&cm_re=CPU-_-9SIB74JH309464-_-Product",
NEW," FOR HP 15AC 15-AC020DS 15-ACXXX 15-AC SERIES CPU COOLING FAN 813946-001"," 19"," https://www.newegg.com/p/2RM-000U-00DG8?Description=CPU&cm_re=CPU-_-2RM-000U-00DG8-_-Product",
HP," 15-BA 15Z-BA Laptop Cpu Fan 813946-001"," 14"," https://www.newegg.com/p/2BJ-002Y-001A4?Description=CPU&cm_re=CPU-_-9SIAMSJBKX5882-_-Product",
Noctua," NM-i17xx-MP78| Mounting Kit CPU Coolers on Intel's LGA1700 Platform"," 29"," https://www.newegg.com/p/13C-0005-002B5?Description=CPU&cm_re=CPU-_-9SIB9R6H6S6168-_-Product",
NEW," CPU Cooling Fan For HP Pro x2 612 G1 Tablet SPS 766618-001 KDB0605HCA02"," 26"," https://www.newegg.com/p/2RM-009W-004S9?Description=CPU&cm_re=CPU-_-9SIAKCXEDM8210-_-Product",
ARCTIC," Freezer 34 Esports Duo - Tower CPU Cooler with BioniX P-Series case Fan in Push-Pull| 120 mm PWM Fan| for Intel and AMD Socket - Grey"," 73"," https://www.newegg.com/arctic-cooling-acfre00075a/p/13C-000P-000S4?Description=CPU&cm_re=CPU-_-9SIA73MH8N6053-_-Product",
Unique," Bargains CPU Fan Retainer Bracket Module Base for AMD AM2 940 Socket"," 7"," https://www.newegg.com/p/13C-003M-00034?Description=CPU&cm_re=CPU-_-9SIA27C3KS1588-_-Product",
NEW," CPU&GPU Cooling Fan with Heatsink For Lenovo Yoga 13.9"" C930 C930-13IKB"," 79"," https://www.newegg.com/p/2RM-009W-00567?Description=CPU&cm_re=CPU-_-2RM-009W-00567-_-Product",
Noctua," NH-D15S chromax.Black CPU Cooler with NA-HC4 chromax.White heatsink Covers"," 229"," https://www.newegg.com/p/13C-0005-002H1?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7209-_-Product",
CPU," Cooler Fan 4 Copper Heat pipe 3Pin For Intel LGA 1150/1151/1155/1156/775 AMD"," 28"," https://www.newegg.com/p/2RM-009W-003W1?Description=CPU&cm_re=CPU-_-9SIAKCXEDM7550-_-Product",
Original," Laptop 4 pin CPU Cooling Fan for HP Z66 Pro G1 440 G5 HSN-Q08C CPU cooler Fan L03613-001"," NA"," https://www.newegg.com/p/13C-002M-00HV3?Description=CPU&cm_re=CPU-_-9SIA7259735159-_-Product",
Original," 3 PIN CPU cooling fan for CLEVO 6-31-P870S-101 P870DM-G P775DM-G DFS651605MC0T cpu cooler fan"," NA"," https://www.newegg.com/p/13C-002M-00H19?Description=CPU&cm_re=CPU-_-9SIA7258ZZ2197-_-Product",
Dell," Inspiron 14R N4110 Vostro 3450 CPU Heatsink FMMY8 0FMMY8 CN-0FMMY8"," 19"," https://www.newegg.com/p/2RM-000M-00AK7?Description=CPU&cm_re=CPU-_-9SIA9AXAX62992-_-Product",
MSI," GE62 GL62 GE72 GP62 GP72 PE60 PE70 Laptop Cpu Cooling Fan"," 19"," https://www.newegg.com/p/2BJ-0035-00010?Description=CPU&cm_re=CPU-_-2BJ-0035-00010-_-Product",
10pcs," for Acer 4730 4735 4330 4935 CPU Cooler Laptop CPU Cooling Fan"," 179"," https://www.newegg.com/p/1B0-017E-002M1?Description=CPU&cm_re=CPU-_-9SIAV2METK6269-_-Product",
Replacement," CPU Fan for DELL lnspiron-7537 7000 7537 I7537 Fan"," 16"," https://www.newegg.com/p/0VE-020Z-00094?Description=CPU&cm_re=CPU-_-9SIAAMU9ZG5487-_-Product",
supermicro," passive cpu heat heat sink for 2u wio+ servers snk-p0048psc"," 75"," https://www.newegg.com/p/13C-002H-00081?Description=CPU&cm_re=CPU-_-9SIAJ7WH0R5401-_-Product",
For," HP TouchSmart 300-1038cn All-in-one CPU fan F8T0 12V 0.4A"," 20"," https://www.newegg.com/p/13C-00BK-00086?Description=CPU&cm_re=CPU-_-9SIAAESHZ42596-_-Product",
DELL," 8PRCG Genuine Dell Latitude 2110 CPU Cooling Fan & Heatsink 08PRCG 8PRCG"," 16"," https://www.newegg.com/p/2RM-000M-00GJ5?Description=CPU&cm_re=CPU-_-9SIAY4BEE50420-_-Product",
ebest," generic laptop cpu cooling fan compatible with dell inspiron 1470| 14z| 1570| 15z-0202k"," 25"," https://www.newegg.com/p/13C-00P5-00002?Description=CPU&cm_re=CPU-_-13C-00P5-00002-_-Product",
NEW," CPU Cooling Fan For HP X360 13-U M3-U M3-U001DX M3-U003DX 855966-001"," 17"," https://www.newegg.com/p/2RM-009W-004U9?Description=CPU&cm_re=CPU-_-2RM-009W-004U9-_-Product",
Noctua," NM-i17xx-MP83| Mounting Kit for Noctua CPU Coolers on Intel's LGA1700 Platform"," 21"," https://www.newegg.com/p/13C-00WP-000U1?Description=CPU&cm_re=CPU-_-9SIAP74H1T3900-_-Product",
4Pin," 4Wire CPU Cooling Fan For Sony VAIO SVF11 SVF11N SVF11N13C SVF11N13CXS SVF13N 42M1932 UDQFTSR01DF0 DC5V 0.21A"," NA"," https://www.newegg.com/p/13C-002M-00H68?Description=CPU&cm_re=CPU-_-9SIA72591C2035-_-Product",
Dark," Freezer X124 12cm Blue LED Intel & AMD 4pin PWM Fan 5x Heatpipe CPU Cooler (DKCCX124B)"," 40"," https://www.newegg.com/p/13C-00Z8-00007?Description=CPU&cm_re=CPU-_-9SIB74JH1R0081-_-Product",
Noctua," NM-i17xx-MP78 chromax.black| Mounting Kit for Noctua CPU Coolers on Intel's LGA1700 Platform (Black)"," 29"," https://www.newegg.com/p/13C-0005-002B4?Description=CPU&cm_re=CPU-_-9SIB9R6H6S6155-_-Product",
dynatron," r25 heatsink/fan - 1u lga2011 server es-2600 4600 80x80x15mm cpu cooler"," 61"," https://www.newegg.com/p/13C-000S-000K8?Description=CPU&cm_re=CPU-_-9SIAJ7WH0R5396-_-Product",
CPU," cooling fan for HPG4-2000 G6 G6-2000 G7 G7-2000 laptop cpu cooling fan cooler 683193-001"," 21"," https://www.newegg.com/p/0VE-01K2-00063?Description=CPU&cm_re=CPU-_-0VE-01K2-00063-_-Product",
Replacement," cooling fan for Lenovo G700 G700A G700AT G710P G710 CPU Fan Heatsink 13N0-B5A0C02 90204147"," NA"," https://www.newegg.com/p/13C-002M-00GU3?Description=CPU&cm_re=CPU-_-9SIA7258Y84565-_-Product",
Noctua," NH-U12S SE-AM4 CPU Cooler with NA-HC1 chromax.Black.swap heatsink Cover"," 189"," https://www.newegg.com/p/13C-0005-002K6?Description=CPU&cm_re=CPU-_-9SIB9R6H6S7280-_-Product",
3," pin CPU Cooling fan for  IBM LENOVO THINKPAD V490U T430U 04Y1142 KSB0705HA  BATA0707R5H BM2Y"," NA"," https://www.newegg.com/p/13C-002M-00HT6?Description=CPU&cm_re=CPU-_-9SIA72595T9754-_-Product",
Original," for Intel Hades Frost Canyon NUC10 I3/I5/I7 Mini Host CPU Cooling Fan BAZB0810R5H"," 49"," https://www.newegg.com/p/13C-00BK-00043?Description=CPU&cm_re=CPU-_-9SIAAESHBE8940-_-Product",
RGB," LED CPU Cooler Fan Heatsink For Intel LGA 1156/1155/1151/1150 AMD AM4 / AM3+"," 20"," https://www.newegg.com/p/0X6-04SY-00CX2?Description=CPU&cm_re=CPU-_-9SIB14SFAH9687-_-Product",
Aerocool," Air Frost 4 FRGB 92mm Fan CPU Cooler"," 27"," https://www.newegg.com/p/13C-0073-00025?Description=CPU&cm_re=CPU-_-9SIB74JH309484-_-Product",
New," HP Pavolion dv7-7278ca dv7-7298ca dv7-7000 dv7t-7000 Laptop CPU FAN"," 15"," https://www.newegg.com/p/2RM-000U-00973?Description=CPU&cm_re=CPU-_-2RM-000U-00973-_-Product",
New," CPU Cooling Fan for Lenovo All-in-One C320 C325 C340 C345 C440 C445 C540"," 17"," https://www.newegg.com/p/2RC-02EC-006E2?Description=CPU&cm_re=CPU-_-2RC-02EC-006E2-_-Product",
